train_loss,validation_loss,test_loss,S1_loss,S2_loss,S3_loss
0.0027218587,0.003988405,0.005717944,0.012468145,0.0027417196,0.0019439665
0.0025293655,0.0039730547,0.005662192,0.012794118,0.0024733194,0.0017191404
0.0026610985,0.004088317,0.005072168,0.0107222125,0.0023553225,0.0021389695
0.0025856975,0.0045123463,0.0054380377,0.010776605,0.002491777,0.003045731
0.0026068313,0.0038353656,0.0049270103,0.0110869575,0.0022988124,0.0013952623
0.0025065895,0.0040657306,0.0056163426,0.01227223,0.002388692,0.0021881054
0.0024451897,0.0036857883,0.0052011376,0.011582129,0.002306009,0.0017152742
0.0023773592,0.0039804378,0.0050994125,0.011063976,0.0023134374,0.0019208246
0.0025730652,0.0041999,0.0056264177,0.0105035035,0.0023797436,0.003996008
0.0024487101,0.0036780385,0.004725799,0.010723339,0.0021143404,0.001339717
0.0023833057,0.0040050526,0.0049804947,0.010101402,0.002521119,0.0023189639
0.002364577,0.00392622,0.0050713024,0.010057415,0.0026852603,0.0024712312
0.0023822351,0.003427169,0.004742165,0.009922318,0.0020584993,0.0022456788
0.0022338768,0.0034474076,0.004767368,0.00993502,0.0023380744,0.0020290115
0.0020472554,0.003312476,0.004407757,0.009654037,0.0019892878,0.0015799464
0.00215244,0.003935598,0.0051221466,0.009812083,0.0022138155,0.0033405414
0.0022485654,0.003573319,0.004407917,0.009627258,0.0024066803,0.0011898114
0.0024516478,0.0038773776,0.0055479216,0.01051805,0.0023236636,0.0038020515
0.002415267,0.0030928552,0.0041655223,0.008971182,0.0019264662,0.0015989183
0.0022965476,0.003826777,0.0051271687,0.009233339,0.0019536742,0.0041944925
0.0022058617,0.0033871492,0.0049145427,0.01113754,0.0024703413,0.0011357482
0.0024593095,0.003063919,0.00418433,0.0088801505,0.0018957668,0.0017770726
0.0019503519,0.0034240445,0.0047574206,0.008563813,0.0017380628,0.003970386
0.0020304534,0.0030568053,0.0043048286,0.0086636925,0.0026636824,0.0015871116
0.0022884456,0.0039851074,0.005414006,0.008967791,0.0023512512,0.0049229767
0.0020995003,0.0030262794,0.0038915111,0.008757018,0.001708913,0.001208603
0.0019770388,0.0031693748,0.0044134986,0.008554851,0.0024050407,0.0022806046
0.0019895523,0.0031363675,0.004568356,0.008699535,0.0019359121,0.0030696224
0.001909926,0.0025946165,0.00372913,0.008206126,0.0016625361,0.0013187277
0.0019716455,0.003417,0.0047662086,0.008286782,0.0017562979,0.0042555467
0.0019068543,0.0027166982,0.003775945,0.008045053,0.0017515358,0.0015312457
0.0017406081,0.0025337774,0.0035140302,0.0077543687,0.0015865028,0.0012012193
0.0018460075,0.0032609592,0.0047724172,0.0084034,0.0017009549,0.004212897
0.0018152408,0.0025645816,0.0036481733,0.007792456,0.0017923174,0.0013597457
0.0019176496,0.0032765723,0.00479169,0.008548123,0.0016509523,0.004175996
0.0017891208,0.002516395,0.0034998213,0.0077288067,0.0015695862,0.0012010724
0.0016451845,0.0031192706,0.00454033,0.009002524,0.001794113,0.0028243535
0.0016616095,0.0026872086,0.0037233692,0.007877149,0.0015031212,0.0017898384
0.001735606,0.00279822,0.004158141,0.008647612,0.001947237,0.0018795736
0.0016561463,0.0025601552,0.0036527058,0.0075307037,0.0014560351,0.001971378
0.0014704115,0.0024021529,0.0032802476,0.0069052307,0.0014139649,0.0015215465
0.0015859838,0.002944129,0.004043919,0.0069369795,0.0021075467,0.0030872314
0.0015889194,0.0023443962,0.003389074,0.0075950837,0.0013637298,0.0012084084
0.00157671,0.0027093042,0.0038331165,0.0074028657,0.0016281457,0.0024683392
0.0014387401,0.0024257514,0.0034814773,0.0069022495,0.002225375,0.0013168076
0.0016048122,0.0026150807,0.0036701842,0.006811259,0.0017068782,0.002492416
0.0016711634,0.003264483,0.0046612625,0.0098671615,0.0024099615,0.0017066636
0.0017787111,0.0033030824,0.0042480803,0.009161552,0.0019880189,0.0015946691
0.0019844745,0.0037795193,0.00559986,0.010411639,0.0030132977,0.0033746446
0.0019481916,0.002236426,0.0030799168,0.006463519,0.0014386666,0.0013375655
0.0017805067,0.0035275307,0.004719251,0.006318061,0.0014490915,0.006390601
0.0018605761,0.0029308533,0.0037794993,0.00710648,0.0025850595,0.0016469593
0.001881105,0.0025795193,0.0035946202,0.0060189627,0.001687079,0.0030778188
0.0015496074,0.0022191224,0.0032476974,0.0061156466,0.0013585866,0.0022688594
0.0015027915,0.0023885241,0.0035478803,0.0069747786,0.0024544643,0.0012143983
0.0017512863,0.003400502,0.004583167,0.0065541584,0.0022485342,0.004946809
0.0019202774,0.002814002,0.0036901624,0.006981301,0.002454617,0.0016345697
0.0019225196,0.00275079,0.0038168833,0.0060536535,0.0013493617,0.004047636
0.0014126716,0.0020818291,0.0029973958,0.0062103076,0.0014811903,0.0013006895
0.0014844206,0.0027402313,0.004291172,0.008516885,0.0024254075,0.0019312246
0.001497183,0.0021156403,0.0030895506,0.005973925,0.0014026251,0.0018921017
0.0014341825,0.0021132515,0.0030467247,0.0058017815,0.001287954,0.0020504384
0.0013748112,0.0025353984,0.0036879953,0.007581434,0.0018744532,0.0016080991
0.0015439028,0.0027930466,0.0037425922,0.0075266007,0.0014374794,0.0022636978
0.0015961743,0.0022156185,0.0034680502,0.0069172857,0.001544778,0.0019420863
0.0013472049,0.0020316667,0.0029937322,0.006118853,0.0015281502,0.0013341936
0.0013054685,0.0025738475,0.0036294577,0.0059530456,0.0017034304,0.0032318977
0.0015917814,0.0030076206,0.0038982702,0.007986448,0.0023316368,0.0013767264
0.0015924745,0.0023639523,0.003129373,0.006567389,0.0014524498,0.0013682791
0.0015290293,0.0026904223,0.0038136165,0.0056523588,0.0014224431,0.004366047
0.00153624,0.0023833618,0.003298182,0.0057480615,0.001970577,0.0021759076
0.0018782171,0.004555094,0.006024607,0.0053462805,0.001967216,0.010760325
0.0021558667,0.0025427055,0.0032976926,0.005468979,0.0017182506,0.0027058488
0.00200412,0.0033179596,0.0046699764,0.00683792,0.0013829545,0.005789056
0.0015257712,0.0024050914,0.0033459354,0.0069945534,0.0016853815,0.0013578719
0.0018029653,0.0035106523,0.0047328393,0.009805299,0.0025896642,0.0018035545
0.0016983941,0.0021994174,0.0029824486,0.005684495,0.0013604218,0.0019024286
0.0014150741,0.001870824,0.0025952247,0.0046940763,0.0010823882,0.00200921
0.0010395391,0.002458359,0.0034242594,0.0066717393,0.0020545223,0.0015465165
0.001341249,0.002388201,0.0032306446,0.0063938177,0.0016597343,0.0016383833
0.0017663841,0.0035313014,0.0048667314,0.008561592,0.0016500949,0.0043885084
0.0015596182,0.00231624,0.0029855361,0.0050290585,0.001124983,0.0028025669
0.0018411078,0.0041913167,0.0055375034,0.0047110296,0.0013495326,0.010551948
0.0020938772,0.0022062538,0.0030739985,0.004984533,0.0017992579,0.0024382044
0.0018889939,0.0025420093,0.0035838766,0.004538757,0.0011811608,0.005031713
0.0013993529,0.0018506738,0.0025653972,0.004646667,0.0011207026,0.0019288218
0.0011688693,0.0020170151,0.0026422008,0.0051863994,0.0015563318,0.0011838712
0.0012522136,0.002602656,0.0035203528,0.0041704476,0.001400021,0.004990591
0.001321026,0.00163368,0.0021485756,0.004128103,0.0011109238,0.0012067003
0.0011941337,0.0031301556,0.0042126547,0.0077315955,0.0021866525,0.002719716
0.0014504866,0.002621291,0.003364016,0.006422226,0.0018039852,0.0018658377
0.0017581591,0.0026783927,0.0037242128,0.007418612,0.0015802463,0.002173778
0.0012742837,0.0015895577,0.002217911,0.0039807055,0.0014148201,0.001258208
0.0011020526,0.002131586,0.0029987209,0.0041873436,0.001252774,0.0035560443
0.0011542682,0.0016903667,0.0025122825,0.005247146,0.0012225322,0.0010671694
0.0011596928,0.0017270893,0.0023825502,0.003800526,0.0010407632,0.0023063614
0.00091308303,0.0018106782,0.002390522,0.0038214333,0.0010366011,0.002313532
0.00096453284,0.0017932173,0.0022920074,0.0044836802,0.0011357238,0.0012566188
0.000988474,0.0020502326,0.0026905793,0.003961571,0.0010600467,0.0030501208
0.00093588524,0.001591598,0.0020359503,0.003727969,0.0010132286,0.0013666542
0.0009037516,0.0019490311,0.002547364,0.0044055404,0.0011801816,0.0020563707
0.00093099696,0.0016140242,0.0021694761,0.0037765985,0.0011378586,0.0015939707
0.0010023565,0.0016580141,0.0022144357,0.0037247194,0.0011970329,0.0017215549
0.00087696477,0.0017112744,0.002296772,0.004119379,0.0011261198,0.0016448182
0.0008766381,0.0014779272,0.0019289876,0.003293679,0.0010990433,0.00139424
0.00084202515,0.002533926,0.0029888735,0.0052944217,0.0014344867,0.002237713
0.0010679908,0.0018241032,0.0022916696,0.0047155814,0.00095757213,0.0012018551
0.001329532,0.004533856,0.0055552716,0.009709626,0.0016930307,0.0052631586
0.0018601022,0.0041859704,0.0052875048,0.0111767175,0.0019526281,0.0027331696
0.0034494265,0.011290739,0.014767719,0.022925267,0.0047519593,0.01662594
0.0056822873,0.010312224,0.01190476,0.017771626,0.002124847,0.015817812
0.007762887,0.007639696,0.010137552,0.007139592,0.0017047025,0.021568364
0.0035184848,0.0044380054,0.0066656377,0.014904222,0.0025853587,0.0025073325
0.0026594908,0.005457224,0.006155052,0.008829112,0.0020779008,0.007558143
0.0041481047,0.006631395,0.008722905,0.0049861036,0.0013870432,0.019795569
0.003134477,0.0037993279,0.005285009,0.009907416,0.0040473263,0.0019002839
0.0023065354,0.0027014115,0.0034778356,0.004712552,0.0010713346,0.0046496196
0.0020682109,0.0065106726,0.0088039655,0.0068378286,0.0049698795,0.014604189
0.0031577826,0.002225636,0.0027720318,0.004515901,0.0022265792,0.0015736151
0.0012718849,0.0038049377,0.0048141708,0.007398444,0.0047963923,0.0022476763
0.0023086506,0.004211013,0.005791544,0.005536165,0.0024035266,0.009434939
0.002024728,0.0029359267,0.0035419334,0.0066727996,0.002324672,0.0016283285
0.002094677,0.0023014136,0.0032742824,0.005035703,0.003020107,0.0017670371
0.001369428,0.00406289,0.0057637156,0.008350688,0.0026080064,0.006332455
0.0019299998,0.0019444564,0.002472846,0.0043261386,0.00166452,0.0014278793
0.0014509648,0.0023301232,0.0028746703,0.0053199236,0.0017077934,0.0015962938
0.0016353326,0.0029436569,0.004310346,0.005311978,0.0019972785,0.0056217825
0.0014191166,0.0023001044,0.0033503897,0.005984775,0.0025007075,0.001565686
0.0014994725,0.0016245493,0.0022865313,0.003935258,0.0013220549,0.0016022814
0.0011349317,0.002533628,0.0036705001,0.004447089,0.001976935,0.004587477
0.0013173567,0.0018637334,0.0024040001,0.004103079,0.0017507202,0.0013582015
0.0011456222,0.002252714,0.00295713,0.0050434754,0.002208039,0.0016198758
0.0011816721,0.0019343754,0.002716542,0.0037661737,0.0012951972,0.003088256
0.0009989521,0.0016210757,0.002256238,0.0035653266,0.0014651151,0.0017382721
0.000991261,0.0016634666,0.0023529176,0.0041539366,0.001429007,0.001475809
0.0009944977,0.0019676406,0.0026938524,0.003901027,0.001658849,0.002521682
0.00095763063,0.0015315891,0.0020085974,0.0035931137,0.00095738046,0.0014752984
0.0009300652,0.0014207003,0.0019088653,0.0033363984,0.0010311502,0.0013590478
0.0009179287,0.0020176482,0.002752963,0.0049238293,0.0011802464,0.002154813
0.0010591947,0.0015693401,0.002015517,0.003076849,0.0013922158,0.0015774869
0.00092664774,0.0016135608,0.0020759797,0.0031331948,0.00092761597,0.002167128
0.00076755276,0.0017271729,0.0022248363,0.0040815147,0.0010651175,0.0015278768
0.00095739815,0.0014122583,0.0017749779,0.0030611253,0.0011126831,0.0011511258
0.000826412,0.0018373318,0.0023693102,0.003200682,0.0012281004,0.0026791482
0.0009541169,0.0015056472,0.0020170966,0.0033817482,0.00092995254,0.001739589
0.00073693186,0.0014223141,0.0019138078,0.0037132395,0.0009809562,0.0010472274
0.00083470094,0.0016275393,0.0021039017,0.0030941742,0.00091049133,0.0023070404
0.00082396035,0.0015744941,0.0020029186,0.0027605586,0.0013797553,0.0018684417
0.0007564598,0.0014031689,0.0019028131,0.0036917925,0.0008871137,0.0011295335
0.0008077347,0.0016224695,0.0021812671,0.0027204633,0.0010361254,0.0027872124
0.0008091179,0.001407861,0.0018725673,0.0028031631,0.0009879937,0.0018265444
0.0006726893,0.0015334318,0.0019677104,0.003193869,0.0012748708,0.0014343921
0.0007664959,0.0014387427,0.0018543985,0.0025683793,0.0009690492,0.0020257672
0.0007829566,0.0014162328,0.0018382875,0.002897107,0.00085837126,0.0017593843
0.000667044,0.0012790767,0.0015796073,0.0025130508,0.0010607188,0.0011650528
0.0006929398,0.0016665049,0.0020883987,0.0024775583,0.00089271285,0.0028949252
0.0006694919,0.0013618967,0.0017132985,0.0026031754,0.0008331002,0.0017036203
0.0006623708,0.0012909597,0.0016226899,0.0028301084,0.00087627186,0.0011616895
0.0006989563,0.0015972052,0.0020036106,0.0025032703,0.0008717209,0.0026358413
0.00075700314,0.0013907938,0.0017757876,0.002825678,0.0010051015,0.0014965833
0.00066677446,0.0011279129,0.0014060303,0.0022049912,0.00077615946,0.0012369403
0.0006577995,0.001719166,0.0021463418,0.0022851913,0.00078974955,0.003364085
0.0006382914,0.0013022032,0.0015318188,0.0024813283,0.0010081711,0.0011059571
0.00069096155,0.0013415792,0.0016404827,0.0021517142,0.00073576486,0.002033969
0.0006455822,0.0014654441,0.0018301572,0.002745357,0.00076707854,0.001978036
0.00056866405,0.0010595663,0.0012693988,0.0019979044,0.00077851745,0.001031775
0.0006307816,0.0015928589,0.001967724,0.0019683512,0.0007642753,0.0031705454
0.000686132,0.0011996039,0.0014682591,0.0024134181,0.0007494907,0.0012418682
0.00058249483,0.0010933463,0.0013438958,0.0019118882,0.0007507522,0.001369047
0.0006085538,0.0017733875,0.002178222,0.002435887,0.0008848077,0.003213971
0.00062064495,0.0010627026,0.0012294063,0.0019149348,0.0007186287,0.0010546556
0.00065692543,0.0017814755,0.0021613825,0.0023651216,0.000837978,0.0032810476
0.0006146512,0.0010884858,0.001295737,0.0018552658,0.0007618533,0.0012700916
0.00063424953,0.0016670707,0.0021229393,0.003743861,0.0009477859,0.0016771716
0.0006779685,0.0013787261,0.0016526296,0.0025129202,0.0006307692,0.0018141994
0.0006960878,0.0017019181,0.002130297,0.003872884,0.00093341345,0.0015845937
0.00066139887,0.0011989643,0.0015025864,0.002272664,0.00077235786,0.0014627372
0.00065756944,0.0015540711,0.0018260039,0.0022751756,0.00080834044,0.0023944955
0.0005457968,0.00097407005,0.001141695,0.0016779262,0.0006043927,0.001142766
0.00047543363,0.0012398211,0.001524613,0.0016664026,0.00066410954,0.002243327
0.00058551866,0.0015825512,0.0018413486,0.003230493,0.0011287027,0.0011648503
0.00068860577,0.0014769394,0.0018191552,0.002750056,0.0007259834,0.0019814263
0.00079747906,0.0026357668,0.0034625204,0.0072273756,0.0012377766,0.001922409
0.0011749491,0.0023653663,0.0029628084,0.006935646,0.00082051667,0.001132263
0.0018189822,0.005264363,0.0064818165,0.011966798,0.0019212125,0.0055574398
0.0021640602,0.0026008321,0.0032248183,0.0067896773,0.001099258,0.00178552
0.0021688968,0.002821076,0.0034899816,0.0042905905,0.0010270645,0.005152291
0.0010930357,0.001126747,0.0014127658,0.0022949462,0.0007738541,0.0011694967
0.0006166096,0.0015107052,0.0019930322,0.0038195357,0.00087839336,0.0012811678
0.0011354368,0.0031474798,0.0040257843,0.0061236494,0.0012852567,0.004668448
0.0012017693,0.0010749893,0.0013314537,0.0018817887,0.0006745903,0.0014379823
0.0009160557,0.0019273598,0.0025425253,0.0018817281,0.0007918104,0.0049540373
0.00089639804,0.0016173128,0.0021517477,0.004156975,0.001130087,0.0011681812
0.0007824031,0.0009879555,0.0011788913,0.0017013928,0.0007051312,0.0011301498
0.00063025067,0.0022756122,0.0029068722,0.0016267833,0.000842809,0.006251025
0.00085735973,0.0015615762,0.0018511879,0.0026752094,0.0011062397,0.0017721148
0.001016964,0.0017919405,0.0022598614,0.0017997915,0.00076893956,0.004210854
0.00077789434,0.0012274412,0.0014590881,0.0015727407,0.00070689095,0.0020976327
0.00048765025,0.0013011984,0.0014784227,0.0024611237,0.0009327404,0.0010414041
0.00075215247,0.0019737442,0.0025676321,0.0017098029,0.0007938581,0.005199235
0.0008205371,0.0009460759,0.001114715,0.0016000626,0.0007685357,0.00097554654
0.00069750054,0.0012441438,0.0015368493,0.0017312628,0.0008193356,0.00205995
0.00044208157,0.0014087749,0.0017935812,0.0015490833,0.0007216561,0.0031100046
0.0005457215,0.00094374677,0.0010597787,0.0013759992,0.0006268163,0.0011765206
0.00062474655,0.002037276,0.0024756968,0.002090836,0.0008432179,0.004493037
0.0006826078,0.00088520587,0.0010981061,0.0016012719,0.0006581743,0.0010348724
0.0005970778,0.0012874993,0.001561551,0.002294787,0.00071479246,0.0016750738
0.00052181794,0.0013321779,0.0016667405,0.0014168089,0.000605778,0.002977635
0.00047504104,0.00085244456,0.0009723058,0.0013981868,0.0005418515,0.0009768791
0.00062262686,0.0018948306,0.0022757875,0.002771347,0.00080073497,0.0032552807
0.0005555637,0.0009381919,0.0011398408,0.001602781,0.000660951,0.0011557905
0.000582481,0.0013844771,0.0016785148,0.0023988031,0.00088968757,0.0017470538
0.00046245824,0.001056609,0.0012758897,0.0012463902,0.00062772795,0.001953551
0.00043945858,0.0009827616,0.0010731308,0.0014011626,0.0006585695,0.0011596603
0.00039125723,0.0015023177,0.0016936917,0.0018447276,0.0008955476,0.0023408006
0.0004976428,0.0009632631,0.0011059415,0.0016295797,0.00056403666,0.0011242083
0.00064479175,0.0023837471,0.0029084533,0.0058831503,0.000983382,0.0018588284
0.0009013264,0.0014168445,0.001809872,0.0033166618,0.000667794,0.0014451605
0.00085146644,0.0014616546,0.001693143,0.0022053244,0.0011022928,0.0017718115
0.00052781345,0.00097153184,0.0011253387,0.0013022247,0.0005956985,0.0014780929
0.0003497864,0.0009778058,0.0012081983,0.0013409874,0.0006239528,0.0016596545
0.0005134286,0.0013997086,0.001545086,0.0023428071,0.0010813772,0.0012110745
0.00050953496,0.0011655698,0.0014169071,0.0012954223,0.0005893591,0.0023659398
0.0004461283,0.0008845255,0.0009996343,0.0010607308,0.0005499971,0.0013881751
0.0003600351,0.0012355625,0.0014124082,0.0018623617,0.00068744546,0.0016874176
0.00043661045,0.0010878465,0.0012927083,0.0014720617,0.00068507285,0.0017209903
0.00054542016,0.0017379251,0.0020398966,0.0037173936,0.0009093076,0.0014929888
0.00059642276,0.0010129008,0.0012208157,0.0016260162,0.000670693,0.0013657383
0.0006704189,0.001868625,0.0022870803,0.0036187165,0.0011124162,0.002130109
0.00061316544,0.00096569496,0.001150224,0.0017162403,0.00052122824,0.0012132035
0.0006225019,0.0014528574,0.0017840874,0.002516225,0.00069749216,0.0021385446
0.00049445045,0.0007805542,0.0008815326,0.0010103955,0.0005775304,0.0010566721
0.00039230753,0.0012673958,0.0014997494,0.001194194,0.0006621377,0.0026429167
0.00037889997,0.0009561656,0.0010931587,0.0013700366,0.00064152555,0.0012679138
