train_loss,validation_loss,test_loss,S1_loss,S2_loss,S3_loss
0.020443328,0.028739184,0.029826567,0.028779892,0.018434783,0.042265024
0.016130472,0.027668128,0.02763785,0.027203813,0.016463019,0.039246734
0.016234623,0.028715018,0.028264288,0.025509186,0.015171707,0.04411198
0.01849182,0.022009058,0.021187784,0.024246873,0.014646208,0.024670275
0.013006652,0.019351149,0.019822326,0.023539638,0.015192118,0.020735221
0.010501413,0.025455197,0.028431654,0.02363974,0.016271828,0.0453834
0.013624162,0.024083674,0.026483683,0.023127846,0.015992556,0.04033065
0.012488697,0.017192334,0.01590487,0.022468543,0.014261719,0.010984347
0.009398109,0.020433646,0.016974423,0.022822876,0.012912946,0.015187446
0.011566741,0.021140717,0.017485172,0.021542538,0.012350809,0.018562173
0.011792447,0.017109135,0.0150421895,0.020058243,0.012672081,0.012396252
0.009201431,0.021720702,0.022546168,0.021241598,0.013606136,0.03279077
0.011724738,0.020392705,0.020702817,0.020923894,0.01330441,0.027880149
0.011303663,0.016999334,0.014765886,0.019284762,0.0124050025,0.012607886
0.0095194895,0.018846922,0.015956465,0.0188478,0.011945333,0.01707626
0.010730561,0.01599768,0.013482805,0.018394418,0.011819997,0.010233998
0.009331923,0.015508483,0.014538274,0.018394938,0.012272989,0.012946896
0.008246335,0.017398888,0.017496718,0.018919399,0.0126508,0.02091996
0.009022871,0.014692081,0.013877955,0.019418191,0.012091027,0.01012465
0.007903927,0.013873507,0.01230271,0.020346446,0.011363243,0.0051984424
0.008128909,0.014462137,0.013001291,0.020898225,0.011095795,0.0070098494
0.008685878,0.013477968,0.012380059,0.020718532,0.011194145,0.005227502
0.007861935,0.014208513,0.013830534,0.020285144,0.0115217175,0.009684744
0.0074190726,0.015026374,0.014980017,0.019814417,0.011543206,0.013582426
0.007780071,0.013677683,0.013140361,0.019261999,0.011183297,0.008975786
0.0076584597,0.012820393,0.011583104,0.01873133,0.01080234,0.0052156425
0.0073254257,0.01303248,0.011478363,0.018574154,0.010624412,0.0052365214
0.0079796575,0.012442636,0.011078704,0.018143678,0.0106429625,0.0044494723
0.0074774926,0.012656298,0.011968462,0.017733103,0.010685899,0.0074863844
0.0070879003,0.012857768,0.012531475,0.017495794,0.010533218,0.009565412
0.0074382247,0.011670163,0.010929275,0.01738142,0.010082283,0.0053241234
0.0067785494,0.011149935,0.009997306,0.017397631,0.0096400445,0.0029542488
0.0063486453,0.0111601325,0.009933533,0.01742592,0.0093543,0.0030203813
0.006640318,0.01093692,0.010003605,0.01746312,0.009289435,0.0032582628
0.006648148,0.01146174,0.011034086,0.017522098,0.009342708,0.006237449
0.0066063316,0.011657749,0.01131793,0.017634181,0.009122717,0.007196889
0.0064513804,0.010947998,0.010132944,0.017600236,0.008577775,0.0042208205
0.0061173723,0.010740195,0.009651648,0.017601745,0.008066559,0.0032866416
0.0061419243,0.010417882,0.009551123,0.017517187,0.0079244375,0.003211743
0.006523269,0.010430037,0.0099952575,0.017246908,0.007973496,0.004765367
0.0058977385,0.010634695,0.010473457,0.017031906,0.007896948,0.006491516
0.0060478044,0.0098802205,0.009458748,0.016807985,0.007545267,0.00402299
0.005876464,0.009517753,0.008785778,0.016693756,0.007167652,0.002495921
0.0059715463,0.009326736,0.008654927,0.01662382,0.0070047937,0.0023361691
0.005808576,0.009350549,0.009057101,0.016626993,0.0070230244,0.0035212862
0.0055395453,0.009515477,0.009525889,0.016775372,0.007013923,0.0047883736
0.0054941927,0.0091122985,0.009043582,0.01694521,0.00681339,0.003372149
0.0054293117,0.008811574,0.008626871,0.017157128,0.0065602646,0.002163222
0.0053873807,0.0086707715,0.008621767,0.017324883,0.00643281,0.00210761
0.005506128,0.008641751,0.008914359,0.017363183,0.0064265574,0.0029533368
0.0052828286,0.008619682,0.0091045555,0.017207587,0.006448133,0.0036579473
0.0052582673,0.008364036,0.008773638,0.016864616,0.006415522,0.0030407757
0.004940493,0.008171451,0.008415764,0.016648231,0.006177638,0.0024214236
0.0050223838,0.008103305,0.008310523,0.016579006,0.0060347617,0.0023178025
0.0048646685,0.008187967,0.008486842,0.016476251,0.0060447133,0.0029395574
0.0049040206,0.008045048,0.008519382,0.016363578,0.005879257,0.0033153119
0.0048913555,0.0077080065,0.008268996,0.016232824,0.0058271433,0.002747024
0.0048946734,0.007569297,0.008145198,0.01620223,0.0057295947,0.0025037706
0.0047460566,0.0076453923,0.008217446,0.016179428,0.0055908915,0.0028820166
0.004736796,0.0076122074,0.008232021,0.016003394,0.0055435537,0.0031491127
0.0046078884,0.007377425,0.007924228,0.015584672,0.0055649187,0.002623095
0.0044699213,0.0073008807,0.007718593,0.015258244,0.0055559073,0.0023416274
0.004704289,0.0073786685,0.0078256605,0.0151779195,0.0054564993,0.0028425602
0.0044622794,0.0073801437,0.007915202,0.015253574,0.005422701,0.0030693281
0.004558047,0.0072446754,0.007719248,0.015285821,0.005354941,0.0025169838
0.004479125,0.007093658,0.007608525,0.015439646,0.0053510033,0.002034925
0.0045476397,0.00717155,0.00774088,0.015619958,0.005357427,0.002245255
0.0043230527,0.0072499877,0.007988512,0.01563932,0.005321277,0.0030049402
0.004356135,0.0072279815,0.008111837,0.015696455,0.0052364855,0.0034025747
0.0044450467,0.0069573643,0.007989081,0.015861206,0.0052171377,0.0028889007
0.0042872694,0.0067625316,0.007879162,0.016093535,0.0052114036,0.0023325467
0.0043552606,0.006859558,0.007825509,0.01600068,0.0050339536,0.0024418938
0.004369114,0.006883718,0.007719608,0.015451136,0.0050315605,0.0026761305
0.0041030045,0.006813383,0.0075642876,0.014920491,0.005028727,0.0027436437
0.004144452,0.0067877704,0.0075271493,0.014733494,0.0050785155,0.0027694376
0.0041370876,0.0067137955,0.007493035,0.014728353,0.004908889,0.002841864
0.004207548,0.0065475213,0.007472194,0.014976493,0.0048864163,0.0025536772
0.00396224,0.006300993,0.007443561,0.015227404,0.004725386,0.0023778928
0.0040883855,0.0062467167,0.007562882,0.015337762,0.004837441,0.002513444
0.0039129946,0.0062742853,0.007607595,0.015371475,0.0045389473,0.0029123619
0.003968557,0.0063726925,0.007602383,0.015219025,0.004562149,0.0030259744
0.0037062676,0.0062816674,0.0073921154,0.01511185,0.004406424,0.0026580703
0.0038072777,0.00617913,0.007276966,0.015023343,0.004318299,0.002489255
0.0039649974,0.0061481227,0.007347267,0.014774371,0.004261315,0.0030061156
0.0039062737,0.0061109634,0.0073398463,0.014781553,0.004119517,0.003118468
0.0036342903,0.0059987614,0.007055189,0.014775141,0.004113965,0.0022764578
0.003858332,0.0058552017,0.0068587875,0.014521258,0.0039717983,0.0020833053
0.003611347,0.0058332337,0.006915316,0.014361623,0.0039287023,0.0024556234
0.0037827592,0.005962262,0.0071598873,0.014251061,0.00394108,0.0032875221
0.0036734194,0.005832032,0.0069673616,0.014145769,0.0038801963,0.0028761206
0.0038908243,0.005637879,0.0067067933,0.014128541,0.0038756998,0.0021161393
0.0037732744,0.0055872956,0.0066584847,0.013960592,0.0038299973,0.0021848627
0.003469764,0.0056071244,0.0066969106,0.013704219,0.00391386,0.0024726526
0.003454107,0.005722476,0.006767472,0.013478474,0.0038041566,0.0030197839
0.0033802763,0.0056721317,0.0066098194,0.013447162,0.0037451356,0.002637164
0.003567772,0.005510229,0.0064678686,0.013383996,0.0037028664,0.0023167427
0.0034705661,0.0054230965,0.006561362,0.013570499,0.0036784029,0.0024351839
0.0034541702,0.00534532,0.0065998505,0.013769319,0.0035791749,0.0024510594
0.0035614746,0.0051856297,0.006476066,0.0139144445,0.003504217,0.002009536
0.0034423366,0.0051146094,0.0065137856,0.013938205,0.0034746276,0.0021285235
0.0033815242,0.0052608647,0.006900423,0.014152508,0.003527441,0.0030213203
0.0033611583,0.0051682433,0.006757821,0.014029067,0.0034077107,0.002836687
0.0031552995,0.005035379,0.0063314117,0.013631138,0.003331089,0.0020320087
0.0032186576,0.004958347,0.006270775,0.0133264605,0.0033512628,0.0021346027
0.003168487,0.0051237755,0.0064430614,0.013040719,0.0033220279,0.002966439
0.0032367988,0.004968748,0.006124153,0.012843655,0.003229149,0.0022996543
0.0030232642,0.0047666687,0.0058899675,0.012680939,0.0031830117,0.0018059536
0.0030889765,0.0047836863,0.005953319,0.012485192,0.0031962937,0.0021784697
0.0029980815,0.004871649,0.0061340886,0.012427073,0.0031552159,0.002819979
0.0030066604,0.004813948,0.0061086654,0.01246289,0.0031496105,0.002713496
0.003008497,0.004704969,0.006023638,0.0126803545,0.0032278001,0.002162758
0.0028893608,0.0046982076,0.006079707,0.013118892,0.0032213365,0.0018988937
0.0027508452,0.0046578487,0.0059448173,0.012582652,0.0031228813,0.002128918
0.0026644035,0.0046167052,0.005716283,0.011930683,0.0030517762,0.0021663897
0.003053328,0.0046096114,0.005787996,0.011542839,0.0031837171,0.0026374334
0.0028350018,0.0045465506,0.005756869,0.011461177,0.0029800755,0.0028293573
0.0028241607,0.004435983,0.0056352196,0.011761211,0.0028656884,0.0022787615
0.0029227594,0.004401892,0.005576742,0.012007666,0.0028503311,0.00187223
0.0028265582,0.004391984,0.0057629496,0.012255213,0.0028926306,0.002141003
0.0028203535,0.0042704907,0.005650582,0.011662221,0.0030019814,0.0022875431
0.0026635912,0.004191024,0.0055565005,0.011378523,0.0029483037,0.0023426758
0.0027191353,0.004090147,0.005484083,0.011314368,0.0029098573,0.002228023
0.0025793023,0.0041227704,0.0056192125,0.011404417,0.0030018676,0.002451352
0.0025179996,0.0043001366,0.0057611167,0.011896354,0.0031685852,0.002218412
0.0027162302,0.004207055,0.0052861897,0.011361241,0.0027420684,0.0017552617
0.002543529,0.004171414,0.0052576005,0.011071311,0.0027759706,0.0019255206
0.0024918008,0.0041436846,0.005598046,0.010860393,0.0030291015,0.0029046447
0.0025357194,0.0040562763,0.0055677723,0.010995102,0.0032321452,0.0024760715
0.0027049754,0.0038958206,0.00514123,0.010633152,0.002709345,0.0020811912
0.002548388,0.003854502,0.005063413,0.010772981,0.0026652678,0.0017519912
0.0025449365,0.0040560057,0.005362381,0.011052983,0.003071858,0.0019623039
0.002433209,0.004215207,0.0056718094,0.01136432,0.0029914144,0.0026596934
0.0023277341,0.0037903218,0.0051033604,0.010922337,0.002599367,0.0017883795
0.0023608797,0.003712432,0.004822094,0.010240322,0.0025904805,0.0016354802
0.0025306281,0.0039146882,0.005115037,0.009958211,0.0026304668,0.0027564329
0.002272734,0.004175683,0.0054536625,0.009964753,0.0028203996,0.003575837
0.0023078937,0.0037083267,0.0046673594,0.00977271,0.0024916842,0.0017376837
0.0023335337,0.0037137328,0.004758168,0.010067081,0.0024749686,0.0017324531
0.0024415213,0.0037467908,0.00499959,0.010006063,0.0025634072,0.002429302
0.0020969792,0.0035474242,0.0046872776,0.009367595,0.002652736,0.002041502
0.0022034822,0.0034440747,0.0045829383,0.00949263,0.0024420423,0.0018141428
0.0021921305,0.0037082618,0.0051494353,0.010473305,0.0024484037,0.0025265971
0.0020762987,0.00348069,0.004705231,0.010121159,0.0024215812,0.0015729549
0.002083222,0.003573778,0.0046382225,0.009523441,0.002612773,0.0017784532
0.0020451813,0.0038170496,0.004868081,0.009090348,0.0023198768,0.0031940173
0.002169062,0.0035400165,0.0045469194,0.008969788,0.0022906929,0.0023802773
0.0020166459,0.003275218,0.004136265,0.008659157,0.0023246736,0.0014249657
0.0020485409,0.0035149523,0.0045430064,0.008823271,0.0022723135,0.0025334344
0.0019683857,0.003714351,0.0048838314,0.008942524,0.0023153916,0.00339358
0.001993324,0.0034063172,0.004422615,0.008960489,0.0026984408,0.0016089142
0.0019158558,0.003215269,0.0041750446,0.008699665,0.0022857457,0.0015397235
0.0019500213,0.0035764086,0.0047101323,0.008783081,0.0023908953,0.0029564209
0.0020407797,0.0032415553,0.004330066,0.008526331,0.0023907593,0.002073107
0.0019494012,0.0031587358,0.004203892,0.008289556,0.0027418733,0.0015802479
0.0020256953,0.0034020033,0.0046562194,0.008886087,0.0021585969,0.0029239752
0.0018538221,0.0030868235,0.0041732155,0.008410466,0.002085859,0.0020233204
0.0018941213,0.0030771068,0.004034833,0.00824862,0.002299499,0.00155638
0.0018645235,0.0033565576,0.00464089,0.008927955,0.0021436245,0.0028510904
0.0018820446,0.0029584512,0.0041560363,0.00831847,0.0020835132,0.0020661268
0.00178949,0.0028332544,0.003993041,0.008102137,0.00231313,0.0015638566
0.0018452059,0.003152515,0.00450408,0.008418241,0.0021387287,0.0029552693
0.0017962767,0.0030446886,0.004238483,0.008267036,0.0021696594,0.002278754
0.0017450212,0.002818634,0.003671305,0.0074865664,0.0019439559,0.0015833938
0.001810907,0.0032982316,0.0043598097,0.008228156,0.0019651975,0.002886077
0.0019627204,0.00306264,0.004004018,0.007876551,0.0022391186,0.0018963837
0.0018067744,0.0028872746,0.0036832292,0.0075551826,0.0019299081,0.0015645969
0.0019414503,0.0030589905,0.0042279535,0.007925255,0.0019271096,0.002831496
0.0017469167,0.0032637452,0.004632782,0.009576497,0.0022121754,0.0021096736
0.0018211796,0.0026703118,0.0036590134,0.0072030956,0.0021951848,0.001578761
0.0017883023,0.003162512,0.004337469,0.007186451,0.0019808928,0.003845064
0.0017852715,0.0030058494,0.0039650803,0.007385069,0.0020523814,0.0024577912
0.001681174,0.0032994214,0.004258534,0.009151846,0.0022768953,0.0013468604
0.0019553371,0.002814844,0.0037712303,0.0071946387,0.0019283285,0.0021907229
0.0015768085,0.0029964813,0.004198215,0.0071170377,0.0018186176,0.0036589897
0.0017911504,0.0027554298,0.0037801152,0.006696854,0.0026934342,0.0019500587
0.001657389,0.0033038647,0.004491363,0.009273456,0.001951288,0.002249348
0.0017873985,0.00280641,0.0037839678,0.007708324,0.0019491032,0.0016944763
0.0015956782,0.0028346672,0.0036501233,0.007317488,0.0017200533,0.0019128271
0.0016456066,0.003150301,0.004121667,0.0072396672,0.0020664267,0.0030589052
0.0017142642,0.0030256072,0.004024117,0.008013814,0.0020624853,0.0019960525
0.0016252055,0.0024808554,0.003322989,0.006791735,0.0016403686,0.0015368641
0.001643831,0.0029774525,0.0042405603,0.007688129,0.0017428788,0.0032906744
0.0016122989,0.0025970822,0.003836293,0.007238097,0.0021228006,0.0021479824
0.001385581,0.0023300434,0.003533748,0.0070734276,0.0020453157,0.0014825006
0.0015464621,0.002506205,0.0036740603,0.0068345233,0.0017112178,0.0024764403
0.001593208,0.0024878914,0.0032909494,0.0061330474,0.0016132623,0.0021265384
0.0015675594,0.0029786788,0.0038500037,0.007328367,0.0021273703,0.0020942756
0.0014756197,0.0026024752,0.0033972112,0.006794982,0.0016593259,0.0017373257
0.0014236388,0.0022998773,0.0031325908,0.0057997894,0.0017159522,0.0018820314
0.0014818346,0.002447956,0.0034887157,0.0059889746,0.0017141439,0.0027630294
0.0013940138,0.0025065443,0.0035170515,0.0063533545,0.0023537045,0.0018440955
0.0014240118,0.002193361,0.003094814,0.006214746,0.0015420562,0.001527641
0.001411341,0.0022880083,0.0032779344,0.0060500503,0.0016580565,0.0021256965
0.0014673633,0.002468458,0.0033757125,0.006018132,0.0023569393,0.0017520669
0.0015839529,0.0023507648,0.0032643653,0.0056662858,0.0017290717,0.0023977384
0.0011976401,0.0023219544,0.0031924176,0.0059005134,0.0015622035,0.0021145353
0.0013644977,0.0023259134,0.003181105,0.006245169,0.0015339559,0.0017641911
0.0013360356,0.0024981075,0.0033238933,0.0058436017,0.0018872626,0.002240817
0.001325321,0.0022372827,0.0029209517,0.005443705,0.0014052631,0.0019138885
0.001492146,0.0025101902,0.0033285662,0.006231534,0.001461932,0.002292233
0.0013613998,0.0023878035,0.0029995905,0.0058802436,0.0017764735,0.0013420554
0.00138868,0.0027093147,0.0036290921,0.0064637214,0.0016330788,0.0027904764
0.0013756094,0.0022018976,0.0030448032,0.0054625105,0.0015577424,0.002114156
0.0012189234,0.0020054495,0.0027732132,0.0051261066,0.0015374051,0.001656128
0.0013803312,0.0025171814,0.0033203666,0.00532391,0.0014062953,0.0032308954
0.0011495696,0.0024889505,0.0031470095,0.006044988,0.001432372,0.0019636687
0.0012727564,0.0020853698,0.0027714148,0.0056246473,0.0013561721,0.0013334262
0.0012667729,0.0020680402,0.0030212891,0.0053870035,0.001318292,0.002358572
0.001244376,0.0020242129,0.002947277,0.0049921838,0.0015142831,0.002335364
0.0012162838,0.0020730225,0.0028445048,0.0049491245,0.0016363572,0.001948033
0.0011013485,0.0024559095,0.0031696109,0.0062130773,0.0013517657,0.001943989
0.0013099138,0.0020484915,0.002527114,0.0047760117,0.0012695505,0.0015357798
0.0013026041,0.0028874713,0.003822401,0.006570473,0.0015459283,0.0033508015
0.001455336,0.0019438429,0.002491274,0.0046503623,0.0012825632,0.0015408966
0.0013383958,0.0023682013,0.0031579675,0.005087769,0.0013106102,0.0030755224
0.001188538,0.0018431812,0.0023474847,0.004326706,0.0012919849,0.0014237633
0.0011096708,0.0019877034,0.0026275392,0.0047999173,0.001340887,0.0017418136
0.0010470292,0.0021213423,0.0028538024,0.004913849,0.0013853642,0.002262195
0.0010950885,0.0017481804,0.002304299,0.0040771603,0.0012941761,0.0015415609
0.0011756113,0.0024796524,0.0033649409,0.0057784677,0.0014220597,0.0028942954
0.001161433,0.0017405502,0.0022536602,0.004112618,0.0011892258,0.0014591375
0.001127698,0.0021280842,0.0028083867,0.0046752016,0.0012943998,0.002455559
0.0010291043,0.0021209824,0.0028543985,0.005394074,0.0013831868,0.0017859346
0.0010119256,0.0020653356,0.002519337,0.005073927,0.0011368138,0.0013472706
0.001594936,0.0038055817,0.0052692555,0.009004115,0.0013498205,0.005453831
0.0016884763,0.0019821296,0.0025242236,0.0042540333,0.0014186333,0.0019000046
0.0016015503,0.002085702,0.0029754182,0.0041814577,0.0011716147,0.003573182
0.0010758527,0.0025616293,0.0035657564,0.0062399884,0.0012422045,0.0032150764
0.0010955777,0.002136261,0.002492475,0.0044553136,0.0011018326,0.001920279
0.0016023561,0.0031843581,0.0042043175,0.00497883,0.0012541674,0.0063799573
0.0014293792,0.0016465271,0.0022112369,0.003478767,0.0013884512,0.0017664927
0.0009831267,0.0015729209,0.0020772747,0.0034827944,0.0013125031,0.0014365264
0.0009779003,0.0026428604,0.0033541785,0.004066158,0.0013201829,0.004676195
0.0012340477,0.0018095319,0.002074277,0.0036137146,0.0012463332,0.0013627831
0.0010548888,0.0020347966,0.0024194801,0.0042397575,0.0014599757,0.0015587069
0.0010129844,0.00202253,0.0026282698,0.0032277189,0.0012652181,0.0033918733
0.0010666712,0.0015581268,0.0021166224,0.0037941718,0.0012038319,0.0013518636
0.00088975887,0.0018337786,0.0025892232,0.00460492,0.0015216556,0.0016410943
0.0009888855,0.0019877208,0.0026022238,0.0032960642,0.0011392247,0.003371383
0.0010834428,0.0017477272,0.0022647982,0.0039359834,0.0012414291,0.0016169825
0.00092898856,0.0017183614,0.0020340243,0.0035228902,0.0011474944,0.0014316885
0.0008856358,0.0021170222,0.0026006869,0.0036228984,0.0011611539,0.0030180078
0.0010820564,0.0019872873,0.002547531,0.004892913,0.0013623957,0.001387285
0.0010194253,0.0014615293,0.0018259843,0.0031949694,0.0010742771,0.0012087066
0.0010081942,0.0028549496,0.003482588,0.0037383172,0.0011072552,0.0056021917
0.001194732,0.001826238,0.0021439828,0.003505659,0.0013035112,0.0016227784
0.0011236167,0.0017081562,0.002191824,0.0035617135,0.000986834,0.0020269244
0.0008499234,0.0018110541,0.0022974112,0.0027426619,0.001029972,0.0031196
0.00096835813,0.0018887785,0.002436748,0.004310455,0.0018290633,0.001170726
0.0011406258,0.0018232615,0.0022456222,0.003797244,0.0010636513,0.0018759705
0.0010671814,0.00290942,0.0037515715,0.0060107205,0.001022089,0.004221905
0.0012681342,0.0018480705,0.0022293213,0.0033853352,0.0013031285,0.001999501
0.0015321212,0.0030615763,0.0038655137,0.0048232297,0.0011326824,0.0056406283
0.0013235973,0.0015831194,0.0018610602,0.0031694507,0.0009293638,0.0014843663
0.0009693831,0.0017164551,0.0019895886,0.003451524,0.0010897554,0.0014274867
0.000897282,0.0022294049,0.0027609307,0.002772702,0.00095276145,0.00455733
0.0009905272,0.0013596743,0.0018587457,0.0030312145,0.001219683,0.0013253401
0.00080744555,0.0012225144,0.0016615305,0.0027875248,0.0009347323,0.0012623346
0.00083432486,0.0023471392,0.0032934616,0.0043048947,0.0010641126,0.004511378
0.0009587286,0.0012533496,0.0015891716,0.002463422,0.0010748052,0.0012292879
0.0008433845,0.0014478993,0.0017550144,0.0025667297,0.0009205754,0.0017777382
0.0007608859,0.0018855609,0.0022501505,0.003012507,0.0009862491,0.0027516952
0.0008091117,0.0013349876,0.0015640178,0.0024932805,0.0009327868,0.0012659862
0.0008544157,0.0023325551,0.0030924717,0.005611156,0.0011347884,0.0025314703
0.0010018813,0.0019758435,0.0025485621,0.0049912636,0.0010262367,0.0016281861
0.0013564645,0.0032322002,0.0042892103,0.008845798,0.0017341196,0.0022877133
0.0014489231,0.0017504394,0.0021882458,0.0045475783,0.00079673924,0.0012204204
0.001274271,0.0021335701,0.0028031687,0.003749945,0.0008948946,0.0037646668
0.00086302997,0.0013271295,0.0018615096,0.003158561,0.001155972,0.0012699962
0.00082154415,0.0015228462,0.0017697766,0.0029340568,0.0007963277,0.0015789447
0.0009763248,0.003284224,0.00428307,0.0070366333,0.0010206914,0.004791886
0.0012581174,0.0016894239,0.0018938846,0.0031805157,0.0008263224,0.0016748161
0.0012238879,0.0018137326,0.0021760773,0.0027514615,0.00089060055,0.0028861708
0.00071662397,0.0017304702,0.0021401986,0.002903195,0.00090519054,0.0026122106
0.00070003874,0.0011809878,0.0014050683,0.002250184,0.00086793647,0.0010970845
0.00080275215,0.0016695404,0.0020434244,0.0024019626,0.0008941863,0.0028341245
0.0006667768,0.0016494647,0.0019437305,0.0028724114,0.0009199963,0.0020387843
0.0006959919,0.0013246187,0.0014846924,0.002539986,0.0007956365,0.0011184548
0.00088821235,0.0027437666,0.0034325353,0.0059891157,0.0011264603,0.0031820291
0.0010964121,0.0017622001,0.0021089623,0.004428862,0.00080418587,0.0010938394
0.0013955181,0.002995163,0.003894661,0.0074982573,0.0014349967,0.0027507306
0.0011713142,0.0011736896,0.001507373,0.00231773,0.0007434142,0.0014609741
0.0005629811,0.0014081637,0.0018486662,0.0033070082,0.00072271615,0.0015162746
0.0008766839,0.0026796693,0.0034410967,0.0064315074,0.0012378572,0.0026539264
0.0011629285,0.0014923308,0.0016828869,0.003239523,0.00071790547,0.0010912324
0.0010527822,0.0018559434,0.0021314374,0.0026574316,0.00084937416,0.0028875065
0.00068657106,0.001544364,0.0017945353,0.0027089766,0.000950999,0.0017236301
0.00063767337,0.0013472226,0.0015942523,0.0028174182,0.0007478325,0.0012175067
0.00094859663,0.0024642546,0.0031975475,0.0052302345,0.0011771242,0.0031852848
0.0009075269,0.0011014554,0.0013811324,0.0021609582,0.00080394535,0.0011784942
0.0006305463,0.0011726866,0.0014630691,0.0020779187,0.000770124,0.0015411642
0.00064782327,0.0026298785,0.0034252554,0.0061052702,0.0012099588,0.002960538
0.0010556702,0.0014036028,0.0015973472,0.0030068841,0.00070982915,0.0010753283
0.0010473737,0.0018813345,0.0022616,0.0031671405,0.00085109874,0.0027665612
0.00067333475,0.0014010842,0.0016422247,0.0026327386,0.00076772063,0.0015262157
0.0005633686,0.0012662791,0.0014652434,0.0026132653,0.00067710364,0.0011053616
0.0008931011,0.002467453,0.0030481175,0.0039689527,0.0010166898,0.0041587106
0.00094560866,0.0010068393,0.0011964373,0.0018968481,0.0006477554,0.0010447083
0.00068360136,0.0011551551,0.0013791135,0.0018815056,0.00070756814,0.0015482665
0.0006525203,0.0022451258,0.00270479,0.0042890334,0.0010430415,0.002782295
0.00085889414,0.001374445,0.0016550445,0.0032583983,0.00064455136,0.001062184
0.0010877595,0.0020934052,0.0025398994,0.004007654,0.0008469346,0.0027651107
0.00089048524,0.0011254498,0.0013036408,0.0017325488,0.0006512161,0.0015271576
0.00065120537,0.0011010271,0.001278601,0.0016978788,0.0007282851,0.001409639
0.0004967581,0.0016869124,0.0020416745,0.002860394,0.0009007198,0.00236391
0.00061663304,0.0010335014,0.0012208767,0.002026124,0.0006275283,0.0010089782
0.00066538545,0.0014920359,0.001799949,0.0026231026,0.0007482728,0.0020284709
0.00057649537,0.0012798703,0.0014736005,0.0017725495,0.0007678342,0.0018804178
0.00047684583,0.0010758576,0.001201592,0.0017168132,0.00066521595,0.0012227474
0.0005320843,0.0015831585,0.0019048396,0.0026239157,0.0007942578,0.0022963455
0.00058111333,0.0010357402,0.0011708366,0.0017386421,0.00068727403,0.0010865941
0.0006268098,0.001468331,0.0017503669,0.0024787167,0.00085718767,0.0019151962
0.0005310055,0.0011564395,0.0013458187,0.0017768038,0.0007327843,0.0015278683
0.00046347256,0.0009495415,0.0010921622,0.0014624334,0.00064380537,0.0011702481
0.00050486356,0.0013831647,0.0016395486,0.0018483326,0.0009118433,0.0021584702
0.0005246956,0.0010727259,0.0012151705,0.0013755537,0.00066177326,0.0016081845
0.00047697264,0.0013797255,0.0015647766,0.0022694988,0.00067864225,0.0017461887
0.0004926823,0.001143899,0.0013102485,0.0017189005,0.00068225636,0.0015295887
0.0004357547,0.0009800841,0.0011545981,0.0013911044,0.00069892174,0.001373768
0.00047991125,0.0012012369,0.0014859638,0.0016401014,0.0006232208,0.0021945694
